id,credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,not.fully.paid
32,0.49154247117852373,-0.740599879300813,-0.2114044307968735,-1.8431158363166193,-0.9095594318735712,-0.4938904907326547,1.164326225752351,-0.23360620456770173,-0.693939086413066,-0.2686891824227861,1.4911407040058655,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
33,0.49154247117852373,-1.8026496963626923,-0.7897130473688408,1.590795485012776,-1.8413259583612156,1.7516837894925328,1.027690865157721,-0.31434018440419176,-0.9496952207276949,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,3.7969065031896405,-0.21911149712870936,-0.2659133200789619,0
35,0.49154247117852373,-1.3293853919175747,-0.7756408710322562,0.4681963780132091,0.4225755239642328,1.2233133706160182,0.08247936235079364,1.4188108931164494,-0.8287294815248298,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
36,0.49154247117852373,-1.8026496963626923,-0.7897130473688408,0.8510441208731272,-1.283721927666266,1.6195911847734041,-0.8130632503442153,-0.38348707550967515,-1.3886280458352338,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
37,0.49154247117852373,-1.8026496963626923,-0.7897130473688408,0.6709066312948474,-1.7961935172344703,2.0158689989307903,-0.4103695922867281,-0.4830031193739814,-1.602910212423166,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
38,0.49154247117852373,-0.39030976419970215,-0.7470627868966583,0.5727209104784134,-1.6651638494471455,-1.0222609096091695,-0.23005899912665914,0.29627916488167333,-1.067204795953335,0.6404282897447507,-0.2987888078369892,3.6416476069173322,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
40,0.49154247117852373,-1.0946164849881064,-0.7685565904792496,1.8860776795429013,-0.10445491758034116,0.1665725328629887,-0.026124379311126253,1.2608970778671946,-0.268830917214426,-0.2686891824227861,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,3.7969065031896405,-0.21911149712870936,-0.2659133200789619,0
41,0.49154247117852373,-1.5641542988470427,-0.7826769592005485,1.8860776795429013,-1.0333096736727116,0.8270355564586321,-0.21843898312301027,0.693563162294666,-0.7146760702764142,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,3.7969065031896405,-0.21911149712870936,-0.2659133200789619,0
42,0.49154247117852373,-1.8026496963626923,-0.7897130473688408,1.2293992950106574,-1.5079282481023553,1.7516837894925328,-0.4103695922867281,-0.2471292906677294,-1.0395554841355374,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,1.194887716060549,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
43,0.49154247117852373,-1.3293853919175747,-1.0807950510433977,-1.3110811135185987,0.2755311190029012,1.0912207658968895,-0.8431150158708934,-0.38348707550967515,-1.3540664060629866,-0.2686891824227861,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,3.7606239495751996,0
45,0.49154247117852373,-0.39030976419970215,-0.7470627868966583,-1.0157989189884762,0.8724440500340486,-0.22970528129439732,0.2507692493001913,-0.031540091111518946,0.004206036986326454,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
46,0.49154247117852373,-1.4486330906753995,-0.7336171115613599,0.4464568821311994,0.2507810706430732,2.2800542083690476,0.41944313089775515,-0.2914838572564954,-1.1259595835661553,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
48,0.49154247117852373,-1.4486330906753995,-0.7639783139313883,-0.9112743865232718,0.3104723637461879,1.6195911847734041,-0.07419050859495513,-0.3523666401897397,-0.7976240057298075,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
50,0.49154247117852373,-1.8026496963626923,-0.6773765985997362,1.2955133066783333,-1.8020170580250183,2.147961603649919,1.1719393396857762,-0.4078459677795968,-1.2711184706095935,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,1.194887716060549,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
51,0.49154247117852373,-1.8026496963626923,-0.7897130473688408,-0.35912053445622927,-1.678266816225878,1.8837763942116614,0.49799510703299693,-0.4377238973253844,-1.6236471962865142,-0.2686891824227861,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
52,0.49154247117852373,-0.740599879300813,0.022810558914773408,-1.1640390621267358,-0.28352879688968535,0.03447992814386003,-1.2762611296620812,-0.3871279063827595,0.2565060073237305,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,3.7606239495751996,0
53,0.49154247117852373,-0.6250786711291703,2.3826470612214004,-0.25459600199102783,-1.2516924533182534,1.3554059753351468,-0.7349453555337081,-0.4192596836118851,-0.8183609895931557,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,3.7606239495751996,0
54,0.49154247117852373,-0.8598475780586383,-0.9945788747894602,-2.309036563642647,0.5521493065539209,0.03447992814386003,-1.1676907791178734,-0.4064878800729701,-0.20316380164715644,-0.2686891824227861,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,5.1730909102022755,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
55,0.49154247117852373,1.3760467736505815,-1.081276974890541,-0.11874422727587639,-0.011278264931576644,-2.2110943520813273,-1.26424042345141,-0.40039093313470975,1.5663921546918975,-0.2686891824227861,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,1.194887716060549,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
57,0.49154247117852373,-0.2710620654418768,-1.3476844775913606,-1.672477298662015,-1.5443253780432789,-1.2864461190474268,-1.3724267793474514,-0.4559280516908063,0.9961250984498194,0.1858695536609823,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
58,0.49154247117852373,0.4332446553465275,1.7293029016492205,1.5358896138586862,-0.3636024827597171,-0.7580757001709121,-0.14192384914059275,0.7149458198032567,0.9373703108369992,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,1
59,0.49154247117852373,0.08295454024541615,0.39577142421897793,0.4681963780132091,0.34250183809420076,-0.7580757001709121,-0.03412148789271759,0.7543881542616707,1.6044099584413696,0.6404282897447507,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
60,0.49154247117852373,-0.9790952768164632,-0.5484137771041875,0.10680018801109063,-0.7173825857854947,0.03447992814386003,-0.9096462857954638,-0.3920979294793509,0.771474439930213,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
62,0.49154247117852373,-1.8026496963626923,-0.7897130473688408,-0.5498781965211533,-1.470075232963795,1.6195911847734041,1.4528231748084612,-0.4152143159751247,-1.1397842394750541,0.1858695536609823,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
63,0.49154247117852373,-0.740599879300813,-0.992072870784315,-1.672477298662015,-1.622943178715674,-0.7580757001709121,-1.2638397332443876,-0.4348632444965324,-0.5038500676657067,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
64,0.49154247117852373,-0.15181436668405193,-1.0593012474608063,-0.7136481520625203,-0.7537797157264183,-1.1543535143282981,-0.8070528972388797,-0.45849974968846113,0.8267730635658087,0.1858695536609823,-0.2987888078369892,3.6416476069173322,-0.39519522597886614,1.194887716060549,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
65,0.49154247117852373,-1.5641542988470427,-1.009422129281474,0.9013974506956468,-0.6009117699745392,1.0912207658968895,0.1666076102666363,-0.3033887963018189,-1.4162773576530314,-0.7232479185065546,1.4911407040058655,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
66,0.49154247117852373,-0.6250786711291703,-1.3816601088149636,-0.8135650940741957,0.26533992261944284,-0.6259830954517833,-1.3840467953511002,-0.3596483019359084,-0.3483226886905946,-0.2686891824227861,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,1
67,0.49154247117852373,-0.8598475780586383,-0.9945788747894602,0.5317170075682214,-0.2311169297747552,-0.22970528129439732,0.1666076102666363,-0.01795921404525183,-0.9151335809554477,-0.7232479185065546,1.4911407040058655,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
69,0.49154247117852373,0.5524923541043528,0.10276172515584778,-0.7661413849112593,0.6890025151317933,-0.09761267657526865,-0.7469660617443794,0.15261082281043914,0.653964864704573,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,1.194887716060549,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
70,0.49154247117852373,-1.6834019976048675,-0.7861950032846946,2.24747386954502,-0.8979123502924757,1.0912207658968895,0.31085608479469146,-0.42683030018925106,-1.544155424810346,-0.2686891824227861,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,3.7969065031896405,-0.21911149712870936,-0.2659133200789619,0
71,0.49154247117852373,-1.8026496963626923,-0.7897130473688408,0.35645772208830745,-1.177442308238769,2.6763320225264335,2.1015573155365432,-0.4657525159515102,-1.5890855565142672,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
75,0.49154247117852373,-0.9790952768164632,-1.1517342413428924,0.4681963780132091,1.0704444369126729,1.6195911847734041,0.14296688805231617,-0.48147165876863635,-1.4923129651519753,0.6404282897447507,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,3.7969065031896405,-0.21911149712870936,-0.2659133200789619,1
76,0.49154247117852373,0.1984757484170594,-1.1337102894597326,-0.9112743865232718,1.0704444369126729,-0.7580757001709121,0.37177769182094866,-0.3907687372558439,-0.4105336402806393,-0.2686891824227861,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,3.7969065031896405,-0.21911149712870936,-0.2659133200789619,1
77,0.49154247117852373,-0.39030976419970215,0.9070444336533113,-0.5498781965211533,0.12411905844865913,0.03447992814386003,0.3224761007983403,-0.3010482621691218,-0.4381829520984372,0.6404282897447507,-0.2987888078369892,3.6416476069173322,-0.39519522597886614,1.194887716060549,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,1
78,0.49154247117852373,-1.8026496963626923,-0.939446786676266,-0.5498781965211533,-1.3390455651764697,1.6195911847734041,-1.1316286604858596,-0.4797090342983336,-1.2434691587917956,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,5.1730909102022755,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
79,0.49154247117852373,-1.3293853919175747,-1.2333721410489684,0.35645772208830745,-0.9576036433955905,0.03447992814386003,-0.8070528972388797,-0.3168251959524874,-0.9393267287960207,-0.2686891824227861,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
80,0.49154247117852373,-0.5058309723713449,-0.9082181213813798,-1.8431158363166193,0.779267397385284,-0.09761267657526865,-0.9504999913528901,-0.3293658356264447,1.1274593295843585,-0.2686891824227861,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
81,0.49154247117852373,-1.6834019976048675,-1.0871082534409748,1.2955133066783333,-1.5297665260669095,1.3554059753351468,1.524964107631345,0.11900537594220797,-1.5890855565142672,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,3.7969065031896405,-0.21911149712870936,-0.2659133200789619,0
82,0.49154247117852373,-1.6834019976048675,-1.0871082534409748,-0.18848200651903488,-1.0624273776254505,1.3554059753351468,1.524964107631345,0.11900537594220797,-1.5994540484459412,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
85,0.49154247117852373,-1.3293853919175747,-1.0807950510433977,0.1599055366481234,-0.06077836165123273,0.6949429517395034,-0.7349453555337081,-0.3829669568135202,-0.5626048552785269,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,3.7969065031896405,-0.21911149712870936,-0.2659133200789619,0
86,0.49154247117852373,-0.036293158512408705,-0.6720272438964454,-0.7661413849112593,-0.8076474680389852,-1.2864461190474268,-0.6491809556720638,-0.4302977581636171,-0.37251583653116743,0.1858695536609823,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,1.194887716060549,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
87,0.49154247117852373,1.1412778667211134,0.601456522179741,0.10680018801109063,1.0005619474260996,-1.1543535143282981,-0.746565371537357,0.46644466497368825,0.7541936200440894,0.1858695536609823,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
88,0.49154247117852373,-1.6834019976048675,-0.9366516283628349,0.1546726795127931,-1.3375896799788332,0.9591281611777608,-0.8194742936565733,-0.4338230071042226,-1.032643156181088,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
89,0.49154247117852373,1.1412778667211134,1.5665090260842112,0.7634785725433346,-1.0784421147994567,-1.2864461190474268,-1.1195912587163326,0.1574074730083122,0.5260867975472584,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
90,0.49154247117852373,-0.9790952768164632,1.5555211623693441,0.8680031050085389,-1.4249427918370496,0.6949429517395034,-0.9513013717669349,-0.1917366495272314,-0.15477750596601048,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,3.7606239495751996,1
92,0.49154247117852373,-0.39030976419970215,-0.7787251836539735,-1.0157989189884762,-0.0418518540819526,-0.7580757001709121,-1.1195912587163326,-0.13354114652412086,1.352109988103965,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,1.194887716060549,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
93,0.49154247117852373,-1.3293853919175747,0.3114347509688994,1.590795485012776,-1.1425010634954824,1.4874985800542755,3.5203846418418476,1.299992666528172,-0.27228708119165074,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,1.194887716060549,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
94,0.49154247117852373,-0.39030976419970215,-0.48986002967627573,0.7270822438909913,0.779267397385284,-0.22970528129439732,-0.33624190398758863,-0.005591947270012846,-0.7215883982308636,0.1858695536609823,-0.2987888078369892,-0.23474916499161466,2.530394939673378,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
95,0.49154247117852373,-1.5641542988470427,-0.1024414489577719,0.18581919415111017,-1.333222024385922,2.147961603649919,0.5508862143599504,0.6776706465788215,-1.3056801103818407,-0.2686891824227861,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
96,0.49154247117852373,-1.6834019976048675,-0.7861950032846946,-0.35912053445622927,-1.1133833595427436,1.3554059753351468,-0.974942093981255,-0.44997558216814454,-1.4301020135619302,0.1858695536609823,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,1.194887716060549,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
97,0.49154247117852373,-0.2710620654418768,0.05158141258922864,2.24747386954502,1.0704444369126729,0.4307577423012461,2.2950906855283506,2.6170487871248844,-0.07528573448984213,0.1858695536609823,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,1.194887716060549,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
98,0.49154247117852373,-1.5641542988470427,-0.026875789725701465,1.8218370871554301,-1.7365022241313557,2.0158689989307903,1.38071563310329,-0.4009977382802238,-1.4301020135619302,0.6404282897447507,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
99,0.49154247117852373,-1.5641542988470427,-0.1024414489577719,0.7634785725433346,-1.4860899701378014,2.147961603649919,1.664387604116276,0.6776706465788215,-1.2918554544729417,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
100,0.49154247117852373,-1.0946164849881064,-0.3835958213811767,0.8165839211803703,-0.43494085744392746,2.147961603649919,-0.014086977541598822,3.2093772955959685,-1.6236471962865142,0.6404282897447507,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,-0.8368987199039265,-0.1933080275136512,3.7969065031896405,-0.21911149712870936,-0.2659133200789619,0
101,0.49154247117852373,-1.9181709045343356,-1.2403600368325463,1.2021790184984833,-1.778722894862827,1.6195911847734041,0.5496841437388833,-0.3531757137170917,-0.9842568604999421,-0.7232479185065546,-0.2987888078369892,-0.23474916499161466,-0.39519522597886614,1.194887716060549,-0.1933080275136512,-0.2633723003608167,-0.21911149712870936,-0.2659133200789619,0
